zone_id,annee,cumul_pluie_hivernage_mm,nb_jours_pluie,pluie_max_24h_mm,pluie_max_72h_mm,hauteur_crue_fleuve_m,inondation,is_riverain,localite,region,latitude,longitude,altitude_m,pente_pct,distance_plan_eau_m,taux_impermeabilisation_pct,densite_pop_hab_km2,profondeur_nappe_m,nb_inondations_2005_2014,log_distance_plan_eau,zone_basse,indice_pluie_impermeabilisation,assainissement_score,historique_frequence,sol_Argileux,sol_Argilo-sableux,sol_Hydromorphe,sol_Latéritique,sol_Sableux,occ_Agricole,occ_Urbain dense,occ_Urbain lâche,occ_Végétation naturelle,occ_Zone humide (Niayes/bas-fond),assain_Aucun,assain_Complet,assain_Inconnu,assain_Partiel
Z0101,2023,533.9,30,10.0,19.9,0.0,0,0,Jaxaay,Dakar,14.78041,-17.23165,22.2,0.41,2127,13.9,109,0.2,0,7.662937850461535,0,1.39,1,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0101,2024,399.3,25,51.7,108.0,0.0,0,0,Jaxaay,Dakar,14.78041,-17.23165,22.2,0.41,2127,13.9,109,0.2,0,7.662937850461535,0,7.186300000000001,1,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Z0102,2015,266.3,13,15.0,22.5,0.0,1,0,Jaxaay,Dakar,14.7786,-17.23854,8.0,0.11,759,81.0,23966,1.7,9,6.633318433280377,1,12.15,1,0.9,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0102,2016,427.4,32,37.4,63.1,0.0,1,0,Jaxaay,Dakar,14.7786,-17.23854,8.0,0.11,759,81.0,23966,1.7,9,6.633318433280377,1,30.294,1,0.9,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0102,2017,391.4,33,10.0,19.3,0.0,0,0,Jaxaay,Dakar,14.7786,-17.23854,8.0,0.11,759,81.0,23966,1.7,9,6.633318433280377,1,8.1,1,0.9,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0102,2018,393.2,28,11.3,22.0,0.0,0,0,Jaxaay,Dakar,14.7786,-17.23854,8.0,0.11,759,81.0,23966,1.7,9,6.633318433280377,1,9.153,1,0.9,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0102,2019,350.1,25,30.6,37.7,0.0,1,0,Jaxaay,Dakar,14.7786,-17.23854,8.0,0.11,759,81.0,23966,1.7,9,6.633318433280377,1,24.785999999999998,1,0.9,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0102,2020,571.7,47,50.5,106.9,0.0,1,0,Jaxaay,Dakar,14.7786,-17.23854,8.0,0.11,759,81.0,23966,1.7,9,6.633318433280377,1,40.905,1,0.9,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0102,2021,420.2,26,12.7,17.6,0.0,1,0,Jaxaay,Dakar,14.7786,-17.23854,8.0,0.11,759,81.0,23966,1.7,9,6.633318433280377,1,10.287,1,0.9,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0102,2022,667.0,35,18.2,22.2,0.0,1,0,Jaxaay,Dakar,14.7786,-17.23854,8.0,0.11,759,81.0,23966,1.7,9,6.633318433280377,1,14.742,1,0.9,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0102,2023,417.7,29,18.2,42.5,0.0,1,0,Jaxaay,Dakar,14.7786,-17.23854,8.0,0.11,759,81.0,23966,1.7,9,6.633318433280377,1,14.742,1,0.9,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0102,2024,480.1,27,21.4,40.5,0.0,0,0,Jaxaay,Dakar,14.7786,-17.23854,8.0,0.11,759,81.0,23966,1.7,9,6.633318433280377,1,17.334,1,0.9,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0103,2015,505.1,29,14.9,26.2,0.0,0,0,Rufisque,Dakar,14.71686,-17.2484,10.4,0.27,646,98.0,14540,3.3,1,6.472346294500901,0,14.602,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0103,2016,286.4,31,24.7,39.4,0.0,0,0,Rufisque,Dakar,14.71686,-17.2484,10.4,0.27,646,98.0,14540,3.3,1,6.472346294500901,0,24.206,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0103,2017,341.1,25,10.0,12.2,0.0,0,0,Rufisque,Dakar,14.71686,-17.2484,10.4,0.27,646,98.0,14540,3.3,1,6.472346294500901,0,9.8,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0103,2018,449.6,32,20.6,44.5,0.0,0,0,Rufisque,Dakar,14.71686,-17.2484,10.4,0.27,646,98.0,14540,3.3,1,6.472346294500901,0,20.188000000000002,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0103,2019,340.5,25,10.0,17.0,0.0,1,0,Rufisque,Dakar,14.71686,-17.2484,10.4,0.27,646,98.0,14540,3.3,1,6.472346294500901,0,9.8,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0103,2020,448.8,34,11.4,19.9,0.0,0,0,Rufisque,Dakar,14.71686,-17.2484,10.4,0.27,646,98.0,14540,3.3,1,6.472346294500901,0,11.172,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0103,2021,436.8,32,15.5,33.1,0.0,0,0,Rufisque,Dakar,14.71686,-17.2484,10.4,0.27,646,98.0,14540,3.3,1,6.472346294500901,0,15.19,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0103,2022,375.8,27,11.2,19.0,0.0,0,0,Rufisque,Dakar,14.71686,-17.2484,10.4,0.27,646,98.0,14540,3.3,1,6.472346294500901,0,10.975999999999999,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0103,2023,613.7,46,14.3,23.5,0.0,0,0,Rufisque,Dakar,14.71686,-17.2484,10.4,0.27,646,98.0,14540,3.3,1,6.472346294500901,0,14.014000000000001,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0103,2024,358.3,25,20.2,35.1,0.0,0,0,Rufisque,Dakar,14.71686,-17.2484,10.4,0.27,646,98.0,14540,3.3,1,6.472346294500901,0,19.796,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0104,2015,394.0,23,15.8,27.9,0.0,1,0,Rufisque,Dakar,14.73616,-17.26163,4.0,0.59,1311,94.6,16709,2.8,8,7.179307969504034,1,14.946800000000001,1,0.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0104,2016,448.6,30,10.0,13.4,0.0,1,0,Rufisque,Dakar,14.73616,-17.26163,4.0,0.59,1311,94.6,16709,2.8,8,7.179307969504034,1,9.46,1,0.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0104,2017,345.3,32,10.0,21.1,0.0,1,0,Rufisque,Dakar,14.73616,-17.26163,4.0,0.59,1311,94.6,16709,2.8,8,7.179307969504034,1,9.46,1,0.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0104,2018,419.1,29,15.8,31.4,0.0,0,0,Rufisque,Dakar,14.73616,-17.26163,4.0,0.59,1311,94.6,16709,2.8,8,7.179307969504034,1,14.946800000000001,1,0.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0104,2019,353.3,22,10.0,12.5,0.0,1,0,Rufisque,Dakar,14.73616,-17.26163,4.0,0.59,1311,94.6,16709,2.8,8,7.179307969504034,1,9.46,1,0.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0104,2020,496.5,33,15.5,19.6,0.0,0,0,Rufisque,Dakar,14.73616,-17.26163,4.0,0.59,1311,94.6,16709,2.8,8,7.179307969504034,1,14.663,1,0.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0104,2021,298.7,11,16.9,29.3,0.0,1,0,Rufisque,Dakar,14.73616,-17.26163,4.0,0.59,1311,94.6,16709,2.8,8,7.179307969504034,1,15.987399999999997,1,0.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0104,2022,774.0,54,20.1,41.5,0.0,1,0,Rufisque,Dakar,14.73616,-17.26163,4.0,0.59,1311,94.6,16709,2.8,8,7.179307969504034,1,19.0146,1,0.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0104,2023,376.1,24,18.4,36.9,0.0,1,0,Rufisque,Dakar,14.73616,-17.26163,4.0,0.59,1311,94.6,16709,2.8,8,7.179307969504034,1,17.406399999999998,1,0.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0104,2024,587.6,41,12.7,23.8,0.0,1,0,Rufisque,Dakar,14.73616,-17.26163,4.0,0.59,1311,94.6,16709,2.8,8,7.179307969504034,1,12.014199999999999,1,0.8,False,False,True,False,False,False,True,False,False,False,False,False,False,True
Z0105,2015,295.5,24,37.9,49.0,0.0,0,0,Rufisque,Dakar,14.73277,-17.2631,5.9,0.21,1930,44.0,2332,3.9,0,7.565793282428515,1,16.676,2,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Z0105,2016,590.3,37,19.8,39.8,0.0,0,0,Rufisque,Dakar,14.73277,-17.2631,5.9,0.21,1930,44.0,2332,3.9,0,7.565793282428515,1,8.712,2,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Z0105,2017,612.1,48,23.7,47.4,0.0,0,0,Rufisque,Dakar,14.73277,-17.2631,5.9,0.21,1930,44.0,2332,3.9,0,7.565793282428515,1,10.427999999999999,2,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Z0105,2018,382.7,31,23.7,34.3,0.0,0,0,Rufisque,Dakar,14.73277,-17.2631,5.9,0.21,1930,44.0,2332,3.9,0,7.565793282428515,1,10.427999999999999,2,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Z0105,2019,530.0,40,10.0,21.8,0.0,0,0,Rufisque,Dakar,14.73277,-17.2631,5.9,0.21,1930,44.0,2332,3.9,0,7.565793282428515,1,4.4,2,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Z0105,2020,649.9,47,16.9,25.3,0.0,0,0,Rufisque,Dakar,14.73277,-17.2631,5.9,0.21,1930,44.0,2332,3.9,0,7.565793282428515,1,7.435999999999999,2,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Z0105,2021,493.2,33,36.2,73.9,0.0,0,0,Rufisque,Dakar,14.73277,-17.2631,5.9,0.21,1930,44.0,2332,3.9,0,7.565793282428515,1,15.928000000000003,2,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Z0105,2022,443.2,29,31.8,64.8,0.0,0,0,Rufisque,Dakar,14.73277,-17.2631,5.9,0.21,1930,44.0,2332,3.9,0,7.565793282428515,1,13.992,2,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Z0105,2023,335.3,24,10.0,18.4,0.0,0,0,Rufisque,Dakar,14.73277,-17.2631,5.9,0.21,1930,44.0,2332,3.9,0,7.565793282428515,1,4.4,2,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Z0105,2024,594.5,47,118.4,214.0,0.0,0,0,Rufisque,Dakar,14.73277,-17.2631,5.9,0.21,1930,44.0,2332,3.9,0,7.565793282428515,1,52.096000000000004,2,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
Z0106,2015,412.6,24,24.0,30.5,0.0,0,0,Rufisque,Dakar,14.69455,-17.26879,6.4,0.93,799,64.6,32847,3.1,1,6.684611727667927,1,15.503999999999998,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0106,2016,426.3,29,17.4,25.9,0.0,0,0,Rufisque,Dakar,14.69455,-17.26879,6.4,0.93,799,64.6,32847,3.1,1,6.684611727667927,1,11.240399999999998,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0106,2017,269.1,16,10.0,12.5,0.0,1,0,Rufisque,Dakar,14.69455,-17.26879,6.4,0.93,799,64.6,32847,3.1,1,6.684611727667927,1,6.46,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0106,2018,373.7,28,30.2,61.7,0.0,0,0,Rufisque,Dakar,14.69455,-17.26879,6.4,0.93,799,64.6,32847,3.1,1,6.684611727667927,1,19.5092,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0106,2019,342.0,22,10.0,15.9,0.0,0,0,Rufisque,Dakar,14.69455,-17.26879,6.4,0.93,799,64.6,32847,3.1,1,6.684611727667927,1,6.46,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0106,2020,651.8,47,41.6,80.0,0.0,1,0,Rufisque,Dakar,14.69455,-17.26879,6.4,0.93,799,64.6,32847,3.1,1,6.684611727667927,1,26.873599999999996,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0106,2021,433.3,29,19.3,24.8,0.0,1,0,Rufisque,Dakar,14.69455,-17.26879,6.4,0.93,799,64.6,32847,3.1,1,6.684611727667927,1,12.4678,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0106,2022,382.7,33,13.3,22.5,0.0,0,0,Rufisque,Dakar,14.69455,-17.26879,6.4,0.93,799,64.6,32847,3.1,1,6.684611727667927,1,8.5918,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0106,2023,392.4,23,10.0,21.6,0.0,1,0,Rufisque,Dakar,14.69455,-17.26879,6.4,0.93,799,64.6,32847,3.1,1,6.684611727667927,1,6.46,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0106,2024,405.2,25,11.6,21.3,0.0,1,0,Rufisque,Dakar,14.69455,-17.26879,6.4,0.93,799,64.6,32847,3.1,1,6.684611727667927,1,7.493599999999999,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0107,2015,481.8,30,30.7,57.8,0.0,0,0,Rufisque,Dakar,14.72644,-17.26822,12.1,0.09,670,70.2,28017,5.5,1,6.508769136971682,0,21.551399999999997,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0107,2016,314.8,20,20.9,27.3,0.0,1,0,Rufisque,Dakar,14.72644,-17.26822,12.1,0.09,670,70.2,28017,5.5,1,6.508769136971682,0,14.671800000000001,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0107,2017,358.6,25,10.0,15.8,0.0,1,0,Rufisque,Dakar,14.72644,-17.26822,12.1,0.09,670,70.2,28017,5.5,1,6.508769136971682,0,7.02,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0107,2018,460.8,25,14.1,19.4,0.0,0,0,Rufisque,Dakar,14.72644,-17.26822,12.1,0.09,670,70.2,28017,5.5,1,6.508769136971682,0,9.898200000000001,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0107,2019,600.7,49,30.7,43.0,0.0,0,0,Rufisque,Dakar,14.72644,-17.26822,12.1,0.09,670,70.2,28017,5.5,1,6.508769136971682,0,21.551399999999997,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0107,2020,501.7,31,24.1,47.7,0.0,1,0,Rufisque,Dakar,14.72644,-17.26822,12.1,0.09,670,70.2,28017,5.5,1,6.508769136971682,0,16.918200000000002,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0107,2021,381.8,29,21.4,29.4,0.0,0,0,Rufisque,Dakar,14.72644,-17.26822,12.1,0.09,670,70.2,28017,5.5,1,6.508769136971682,0,15.0228,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0107,2022,545.5,32,67.7,118.9,0.0,0,0,Rufisque,Dakar,14.72644,-17.26822,12.1,0.09,670,70.2,28017,5.5,1,6.508769136971682,0,47.5254,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0107,2023,399.3,25,11.5,17.7,0.0,0,0,Rufisque,Dakar,14.72644,-17.26822,12.1,0.09,670,70.2,28017,5.5,1,6.508769136971682,0,8.073,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0107,2024,409.0,31,27.7,43.0,0.0,0,0,Rufisque,Dakar,14.72644,-17.26822,12.1,0.09,670,70.2,28017,5.5,1,6.508769136971682,0,19.4454,0,0.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
Z0108,2015,353.6,24,10.1,18.0,0.0,0,0,Rufisque,Dakar,14.71863,-17.26058,14.4,0.89,1261,88.5,9764,4.4,0,7.140453043101158,0,8.9385,2,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Z0108,2016,413.5,19,50.8,99.3,0.0,0,0,Rufisque,Dakar,14.71863,-17.26058,14.4,0.89,1261,88.5,9764,4.4,0,7.140453043101158,0,44.958,2,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Z0108,2017,466.2,36,27.4,40.6,0.0,0,0,Rufisque,Dakar,14.71863,-17.26058,14.4,0.89,1261,88.5,9764,4.4,0,7.140453043101158,0,24.249000000000002,2,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Z0108,2018,461.4,39,10.0,19.4,0.0,0,0,Rufisque,Dakar,14.71863,-17.26058,14.4,0.89,1261,88.5,9764,4.4,0,7.140453043101158,0,8.85,2,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Z0108,2019,359.8,26,12.7,15.2,0.0,0,0,Rufisque,Dakar,14.71863,-17.26058,14.4,0.89,1261,88.5,9764,4.4,0,7.140453043101158,0,11.2395,2,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Z0108,2020,371.3,31,10.0,18.7,0.0,0,0,Rufisque,Dakar,14.71863,-17.26058,14.4,0.89,1261,88.5,9764,4.4,0,7.140453043101158,0,8.85,2,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Z0108,2021,321.4,18,11.7,15.2,0.0,0,0,Rufisque,Dakar,14.71863,-17.26058,14.4,0.89,1261,88.5,9764,4.4,0,7.140453043101158,0,10.3545,2,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Z0108,2022,634.2,46,41.6,89.4,0.0,0,0,Rufisque,Dakar,14.71863,-17.26058,14.4,0.89,1261,88.5,9764,4.4,0,7.140453043101158,0,36.816,2,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Z0108,2023,359.3,23,21.9,39.6,0.0,0,0,Rufisque,Dakar,14.71863,-17.26058,14.4,0.89,1261,88.5,9764,4.4,0,7.140453043101158,0,19.3815,2,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Z0108,2024,580.2,41,20.2,37.8,0.0,0,0,Rufisque,Dakar,14.71863,-17.26058,14.4,0.89,1261,88.5,9764,4.4,0,7.140453043101158,0,17.877,2,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
Z0109,2015,652.2,46,23.6,43.9,0.0,0,0,Rufisque,Dakar,14.71434,-17.28233,15.5,1.41,2093,9.1,251,4.8,1,7.646831391430482,0,2.1475999999999997,0,0.1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
Z0109,2016,478.0,37,33.0,59.8,0.0,0,0,Rufisque,Dakar,14.71434,-17.28233,15.5,1.41,2093,9.1,251,4.8,1,7.646831391430482,0,3.003,0,0.1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
Z0109,2017,486.9,35,23.2,42.5,0.0,0,0,Rufisque,Dakar,14.71434,-17.28233,15.5,1.41,2093,9.1,251,4.8,1,7.646831391430482,0,2.1111999999999997,0,0.1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
Z0109,2018,425.3,35,33.6,71.9,0.0,0,0,Rufisque,Dakar,14.71434,-17.28233,15.5,1.41,2093,9.1,251,4.8,1,7.646831391430482,0,3.0576,0,0.1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
Z0109,2019,423.4,33,23.9,45.6,0.0,0,0,Rufisque,Dakar,14.71434,-17.28233,15.5,1.41,2093,9.1,251,4.8,1,7.646831391430482,0,2.1748999999999996,0,0.1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
Z0109,2020,820.6,61,18.9,37.9,0.0,0,0,Rufisque,Dakar,14.71434,-17.28233,15.5,1.41,2093,9.1,251,4.8,1,7.646831391430482,0,1.7198999999999998,0,0.1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
Z0109,2021,424.7,37,29.7,49.7,0.0,0,0,Rufisque,Dakar,14.71434,-17.28233,15.5,1.41,2093,9.1,251,4.8,1,7.646831391430482,0,2.7026999999999997,0,0.1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
Z0109,2022,594.8,45,10.0,16.5,0.0,0,0,Rufisque,Dakar,14.71434,-17.28233,15.5,1.41,2093,9.1,251,4.8,1,7.646831391430482,0,0.91,0,0.1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
Z0109,2023,617.7,47,39.4,69.3,0.0,0,0,Rufisque,Dakar,14.71434,-17.28233,15.5,1.41,2093,9.1,251,4.8,1,7.646831391430482,0,3.5853999999999995,0,0.1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
Z0109,2024,649.6,35,96.3,161.9,0.0,0,0,Rufisque,Dakar,14.71434,-17.28233,15.5,1.41,2093,9.1,251,4.8,1,7.646831391430482,0,8.7633,0,0.1,False,False,False,False,True,False,False,False,True,False,True,False,False,False
Z0110,2015,468.3,25,34.4,48.4,0.0,0,0,Rufisque,Dakar,14.70813,-17.2962,10.4,1.01,1269,18.4,234,1.3,2,7.146772179452637,0,6.329599999999999,0,0.2,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0110,2016,438.6,32,18.5,35.4,0.0,0,0,Rufisque,Dakar,14.70813,-17.2962,10.4,1.01,1269,18.4,234,1.3,2,7.146772179452637,0,3.404,0,0.2,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0110,2017,394.4,26,10.0,18.8,0.0,0,0,Rufisque,Dakar,14.70813,-17.2962,10.4,1.01,1269,18.4,234,1.3,2,7.146772179452637,0,1.84,0,0.2,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0110,2018,387.9,26,10.0,17.0,0.0,0,0,Rufisque,Dakar,14.70813,-17.2962,10.4,1.01,1269,18.4,234,1.3,2,7.146772179452637,0,1.84,0,0.2,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0110,2019,353.9,27,24.9,37.3,0.0,0,0,Rufisque,Dakar,14.70813,-17.2962,10.4,1.01,1269,18.4,234,1.3,2,7.146772179452637,0,4.581599999999999,0,0.2,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0110,2020,616.6,48,11.2,14.0,0.0,0,0,Rufisque,Dakar,14.70813,-17.2962,10.4,1.01,1269,18.4,234,1.3,2,7.146772179452637,0,2.0608,0,0.2,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0110,2021,376.6,23,14.9,20.6,0.0,0,0,Rufisque,Dakar,14.70813,-17.2962,10.4,1.01,1269,18.4,234,1.3,2,7.146772179452637,0,2.7415999999999996,0,0.2,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0110,2022,513.5,37,18.8,27.9,0.0,0,0,Rufisque,Dakar,14.70813,-17.2962,10.4,1.01,1269,18.4,234,1.3,2,7.146772179452637,0,3.4591999999999996,0,0.2,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0110,2023,324.5,25,30.2,57.5,0.0,0,0,Rufisque,Dakar,14.70813,-17.2962,10.4,1.01,1269,18.4,234,1.3,2,7.146772179452637,0,5.556799999999999,0,0.2,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0110,2024,496.3,29,17.4,37.7,0.0,0,0,Rufisque,Dakar,14.70813,-17.2962,10.4,1.01,1269,18.4,234,1.3,2,7.146772179452637,0,3.2015999999999996,0,0.2,False,False,True,False,False,False,False,False,False,True,True,False,False,False
Z0111,2015,448.0,34,22.1,32.6,0.0,0,0,Rufisque,Dakar,14.72642,-17.24225,6.7,0.19,1308,91.2,21458,3.7,1,7.1770187659099,1,20.1552,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0111,2016,423.2,24,29.7,57.0,0.0,0,0,Rufisque,Dakar,14.72642,-17.24225,6.7,0.19,1308,91.2,21458,3.7,1,7.1770187659099,1,27.086399999999998,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0111,2017,427.3,30,24.4,38.2,0.0,1,0,Rufisque,Dakar,14.72642,-17.24225,6.7,0.19,1308,91.2,21458,3.7,1,7.1770187659099,1,22.252799999999997,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0111,2018,294.4,26,10.0,18.1,0.0,0,0,Rufisque,Dakar,14.72642,-17.24225,6.7,0.19,1308,91.2,21458,3.7,1,7.1770187659099,1,9.12,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0111,2019,375.8,29,23.1,48.8,0.0,0,0,Rufisque,Dakar,14.72642,-17.24225,6.7,0.19,1308,91.2,21458,3.7,1,7.1770187659099,1,21.067200000000003,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0111,2020,507.5,30,22.1,26.9,0.0,0,0,Rufisque,Dakar,14.72642,-17.24225,6.7,0.19,1308,91.2,21458,3.7,1,7.1770187659099,1,20.1552,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0111,2021,487.7,28,26.5,53.5,0.0,0,0,Rufisque,Dakar,14.72642,-17.24225,6.7,0.19,1308,91.2,21458,3.7,1,7.1770187659099,1,24.168000000000003,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0111,2022,476.1,29,22.0,42.1,0.0,1,0,Rufisque,Dakar,14.72642,-17.24225,6.7,0.19,1308,91.2,21458,3.7,1,7.1770187659099,1,20.064,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0111,2023,487.3,33,19.0,34.2,0.0,0,0,Rufisque,Dakar,14.72642,-17.24225,6.7,0.19,1308,91.2,21458,3.7,1,7.1770187659099,1,17.328,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0111,2024,889.6,64,34.3,47.9,0.0,1,0,Rufisque,Dakar,14.72642,-17.24225,6.7,0.19,1308,91.2,21458,3.7,1,7.1770187659099,1,31.281599999999997,1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Z0112,2015,527.1,37,18.5,30.5,0.0,0,0,Rufisque,Dakar,14.7172,-17.27428,13.4,0.35,466,83.7,27271,3.7,0,6.1463292576688975,0,15.4845,2,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Z0112,2016,607.6,38,10.8,13.3,0.0,0,0,Rufisque,Dakar,14.7172,-17.27428,13.4,0.35,466,83.7,27271,3.7,0,6.1463292576688975,0,9.0396,2,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Z0112,2017,713.6,55,14.8,25.9,0.0,0,0,Rufisque,Dakar,14.7172,-17.27428,13.4,0.35,466,83.7,27271,3.7,0,6.1463292576688975,0,12.387599999999999,2,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Z0112,2018,532.9,40,21.3,35.1,0.0,0,0,Rufisque,Dakar,14.7172,-17.27428,13.4,0.35,466,83.7,27271,3.7,0,6.1463292576688975,0,17.828100000000003,2,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Z0112,2019,397.1,35,10.0,17.3,0.0,0,0,Rufisque,Dakar,14.7172,-17.27428,13.4,0.35,466,83.7,27271,3.7,0,6.1463292576688975,0,8.37,2,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Z0112,2020,466.5,35,13.8,24.6,0.0,0,0,Rufisque,Dakar,14.7172,-17.27428,13.4,0.35,466,83.7,27271,3.7,0,6.1463292576688975,0,11.550600000000001,2,0.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False
